#SampleID	Original_SampleID	Bd_inhibition	Host-species	Life-stage	Region	Study	RDP2.3_taxonomy	RDP_confidence	Uclust_taxonomy	Uclust_confidence	GenBank_accession	Mariannaea_inhibition	Rhizomucor_inhibition
Leiopelmaarcheyi-ns_1	B1.56	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC360404		
Leiopelmaarcheyi-ns_2	B1.57	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	0.67	KC306405		
Leiopelmaarcheyi-ns_3	B1.58	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__fragi	0.67	KC306406		
Leiopelmaarcheyi-ns_4	B1.59	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia	0.95	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	1	KC306407		
Leiopelmaarcheyi-unknown_1	B1.60	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306408		
Leiopelmaarcheyi-unknown_2	B1.61	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306409		
Leiopelmaarcheyi-unknown_3	B1.62	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306410		
Leiopelmaarcheyi-unknown_4	B1.63	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306411		
Leiopelmaarcheyi-unknown_5	B1.64	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306412		
Leiopelmaarcheyi-ns_5	B1.65	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306413		
Leiopelmaarcheyi-ns_6	B1.66	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	1	KC306414		
Leiopelmaarcheyi-ns_7	B1.67	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans	1	KC306415		
Leiopelmaarcheyi-ns_8	B1.68	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306416		
Leiopelmaarcheyi-ns_9	B1.69	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306417		
Leiopelmaarcheyi-ns_10	B1.71	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	1	KC306418		
Leiopelmaarcheyi-ns_11	B1.72	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306419		
Leiopelmaarcheyi-ns_12	B1.73	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia	0.93	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	1	KC306420		
Leiopelmaarcheyi-ns_13	B1.74	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia	0.99	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia; s__	0.67	KC306421		
Leiopelmaarcheyi-ns_14	B1.75	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	1	KC306422		
Leiopelmaarcheyi-unknown_6	B1.76	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306423		
Leiopelmaarcheyi-ns_15	B1.77	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306424		
Leiopelmaarcheyi-ns_16	B1.78	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306425		
Leiopelmaarcheyi-ns_17	B1.79	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306426		
Leiopelmaarcheyi-unknown_7	B1.80	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306427		
Leiopelmaarcheyi-inhibitory_1	B1.82	inhibitory	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	1	KC306428		
Leiopelmaarcheyi-ns_18	B1.83	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306429		
Leiopelmaarcheyi-ns_19	B1.84	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306430		
Leiopelmaarcheyi-ns_20	B1.85	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Chryseobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	1	KC306431		
Leiopelmaarcheyi-ns_21	B1.86	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Chryseobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	1	KC306432		
Leiopelmaarcheyi-ns_22	B1.87	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306433		
Leiopelmaarcheyi-ns_23	B1.88	ns	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	1	KC306434		
Leiopelmaarcheyi-unknown_8	B2.1	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium	0.81	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	1	KC306435		
Leiopelmaarcheyi-unknown_17	B2.10	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306444		
Leiopelmaarcheyi-unknown_18	B2.11	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae	0.8	Unassigned	1	KC306445		
Leiopelmaarcheyi-unknown_19	B2.12	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria	1	Unassigned	1	KC306446		
Leiopelmaarcheyi-unknown_20	B2.13	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	1	KC306447		
Leiopelmaarcheyi-unknown_21	B2.15	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans	0.67	KC306448		
Leiopelmaarcheyi-unknown_22	B2.16	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	1	KC306449		
Leiopelmaarcheyi-unknown_23	B2.17	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306450		
Leiopelmaarcheyi-unknown_24	B2.18	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306451		
Leiopelmaarcheyi-unknown_25	B2.19	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	0.67	KC306452		
Leiopelmaarcheyi-unknown_9	B2.2	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria	1	Unassigned	1	KC306436		
Leiopelmaarcheyi-unknown_26	B2.20	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306453		
Leiopelmaarcheyi-unknown_27	B2.21	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306454		
Leiopelmaarcheyi-unknown_28	B2.22	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306455		
Leiopelmaarcheyi-unknown_29	B2.23	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	1	KC306456		
Leiopelmaarcheyi-unknown_30	B2.24	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306457		
Leiopelmaarcheyi-unknown_31	B2.25	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__	0.67	KC306458		
Leiopelmaarcheyi-unknown_32	B2.26	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Yersinia; s__	0.67	KC306459		
Leiopelmaarcheyi-unknown_33	B2.27	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306460		
Leiopelmaarcheyi-unknown_34	B2.28	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Yersinia; s__	0.67	KC306461		
Leiopelmaarcheyi-unknown_35	B2.29	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306462		
Leiopelmaarcheyi-unknown_10	B2.3	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306437		
Leiopelmaarcheyi-unknown_36	B2.30	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306463		
Leiopelmaarcheyi-unknown_37	B2.31	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__viridiflava	0.67	KC306464		
Leiopelmaarcheyi-unknown_38	B2.32	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	0.67	KC306465		
Leiopelmaarcheyi-unknown_39	B2.33	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306466		
Leiopelmaarcheyi-unknown_40	B2.34	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306467		
Leiopelmaarcheyi-unknown_41	B2.35	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306468		
Leiopelmaarcheyi-unknown_42	B2.36	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306469		
Leiopelmaarcheyi-unknown_43	B2.37	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.67	KC306470		
Leiopelmaarcheyi-unknown_44	B2.38	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306471		
Leiopelmaarcheyi-unknown_11	B2.4	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306438		
Leiopelmaarcheyi-unknown_12	B2.5	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67	KC306439		
Leiopelmaarcheyi-unknown_13	B2.6	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306440		
Leiopelmaarcheyi-unknown_14	B2.7	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	1	KC306441		
Leiopelmaarcheyi-unknown_15	B2.8	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306442		
Leiopelmaarcheyi-unknown_16	B2.9	unknown	Leiopelmaarcheyi	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1	KC306443		
Leiopelmahochstetteri-unknown_1	B3.0	unknown	Leiopelmahochstetteri	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__viridiflava	0.67	KC306472		
Leiopelmahochstetteri-unknown_2	B3.1	unknown	Leiopelmahochstetteri	Adult	New_Zealand	18	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans	0.67	KC306473		
Leiopelmahochstetteri-unknown_11	B3.10	unknown	Leiopelmahochstetteri	Adult	New_Zealand	18	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.67	KC306482		
Leiopelmahochstetteri-unknown_12	B3.11	unknown	Leiopelmahochstetteri	Adult	New_Zealand	18	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.67	KC306483		
Leiopelmahochstetteri-unknown_13	B3.12	unknown	Leiopelmahochstetteri	Adult	New_Zealand	18	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.67	KC306484		
Leiopelmahochstetteri-unknown_14	B3.13	unknown	Leiopelmahochstetteri	Adult	New_Zealand	18	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__; s__	1	KC306485		
