#SampleID	Bd_load	PABD	species	indiv	prepost	Bd_exposure	indivID	time	orig_contam	future_max_bd_load	observed_otus	chao1	shannon	faith_pd	dist_braycurtis	dist_unweighted_unifrac	dist_weighted_unifrac	disper_braycurtis	disper_unweighted_unifrac	disper_weighted_unifrac	inhibRich	percInhib	NMDS1_braycurtis	NMDS1_unweighted_unifrac	NMDS1_weighted_unifrac	NMDS2_braycurtis	NMDS2_unweighted_unifrac	NMDS2_weighted_unifrac	NMDS_stress_braycurtis	NMDS_stress_unweighted_unifrac	NMDS_stress_weighted_unifrac
#q2:types	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	numeric	numeric	numeric	numeric	numeric	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical
1788.mck183Pre.4Bubo.1	0	0	Anbo	1	Pre	Bd-exposed	Anbo_1	4	0	3.333333333	108	121.5714286	4.383114274	16.28317046	0.5472	0.49599321	0.240593285	0.75674896	0.760117155	1.115817146	10	0.3973	0.373392371	0.095969868	-0.047819674	-0.062047027	-0.064636162	-0.107732009	28.24357674	22.46010257	18.61255843
1788.mck302Post.1Osse.4	0	0	Osse	4	Post	Bd-exposed	Osse_4	6	0	1.333333333	71	76.625	4.022483396	10.74630552	0.3942	0.579488273	0.235770449	1.391550385	0.591293136	1.059294226	15	0.409	0.370400812	0.400759358	-0.284925239	0.317329876	-0.055130567	-0.12625002	28.24357674	22.46010257	18.61255843
1788.mck249Pre.4Osse.4	0	0	Osse	4	Pre	Bd-exposed	Osse_4	5	0	1.333333333	50	53.75	3.572550192	7.150589722	0.7404	0.583256967	0.519477556	1.428264892	0.909926509	2.531418078	11	0.4456	0.6130298	0.938103979	-0.472260017	0.082533629	-0.559662788	-0.078508571	28.24357674	22.46010257	18.61255843
1788.mck311Post.2Raca.3	0	0	Raca	3	Post	Bd-exposed	Raca_3	7	0	1.666666667	76	79	3.118011882	12.35676546				1.224688136	0.73383744	0.84289459	6	0.5743	0.163487983	0.111172828	0.241036307	-0.477301713	0.111130965	0.194112761	28.24357674	22.46010257	18.61255843
1788.mck149Pre.2Osse.10	0	0	Osse	10	Pre	Control	Osse_10	3	0		68	71	3.597995892	9.056343049	0.398	0.654659199	0.152815414	0.892359182	0.605654196	0.32593051	16	0.7699	0.315373103	0.687609103	0.062404836	0.316155235	0.160159808	-0.12786647	28.24357674	22.46010257	18.61255843
1788.mck772Post.10Buma.10	0	0	Rhma	10	Post	Control	Rhma_10	16	1		132	152.6470588	4.782380466	17.84187308				2.029906552	0.708489419	1.459338589	10	0.2007	-0.169834229	-0.408105414	-0.134949059	-0.197430951	-0.088024508	0.013292762	28.24357674	22.46010257	18.61255843
1788.mck57Pre.2Buma.4	0	0	Rhma	4	Pre	Bd-exposed	Rhma_4	2	1		147	198.2307692	4.578641239	20.47080771	0.6575	0.3927463	0.321530826	1.710702337	0.551754804	1.625018414	7	0.1449	-0.305563932	-0.565504483	-0.037972768	-0.324409111	-0.142598341	0.087839521	28.24357674	22.46010257	18.61255843
1788.mck260Post.1Raca.5	0	0	Raca	5	Post	Bd-exposed	Raca_5	6	0	0.333333333	217	248.9354839	4.705192865	33.17698437				1.19514951	1.175889757	0.620372111	9	0.2743	0.093227139	-0.68798646	0.000465105	-0.211357936	0.854160427	0.214036474	28.24357674	22.46010257	18.61255843
1788.mck138Pre.3Bubo.9	0	0	Anbo	9	Pre	Control	Anbo_9	3	0		75	80.57142857	2.714797106	12.42119992	0.3862	0.432152894	0.253541933	1.444492364	0.730298512	0.65377255	10	0.7042	0.479201312	0.562010702	0.073244993	-0.020726611	0.107352391	-0.164386573	28.24357674	22.46010257	18.61255843
1788.mck198Pre.3Osse.6	0	0	Osse	6	Pre	Bd-exposed	Osse_6	4	0	0	89	93.58333333	4.246085732	13.23868098	0.3075	0.613029175	0.177669901	1.223955803	0.682249747	0.965594992	15	0.599	0.447182456	0.531028547	-0.008716988	-0.132714281	0.326322977	-0.123677274	28.24357674	22.46010257	18.61255843
1788.mck593Post.7Buma.4	0	0	Rhma	4	Post	Bd-exposed	Rhma_4	12	1		137	158.0833333	4.593398583	18.32006315				1.247518494	0.644584602	0.587734163	7	0.2742	-0.429299591	-0.583632124	-0.010559834	-0.045544228	-0.34050312	0.096691779	28.24357674	22.46010257	18.61255843
1788.mck415Post.3	0	0	not		Post	Control	not applicable	8	0		250	317.7777778	5.28906354	31.66166445				0	0	0	9	0.0465	0.623921686	-0.817888385	-0.247167287	-0.662446245	1.864615034	0.460511194	28.24357674	22.46010257	18.61255843
1788.mck38Pre.1Bubo.5	0	0	Anbo	5	Pre	Bd-exposed	Anbo_5	1	0	3.666666667	160	187.3529412	4.782823259	21.69284209				1.081615534	1.462689425	0.824368012	14	0.3	0.533762479	0.146658071	-0.061782939	-0.221437243	0.963633729	-0.225883039	28.24357674	22.46010257	18.61255843
1788.mck150Pre.4Raca.1	0	0	Raca	1	Pre	Bd-exposed	Raca_1	4	0	1.333333333	185	251.5	4.148760692	28.00807984	0.7027	0.633922541	0.37850981	1.379854516	0.944485751	0.857637963	7	0.5046	0.220833588	-0.731312611	0.110443757	-0.523170738	1.105732542	0.072739661	28.24357674	22.46010257	18.61255843
1788.mck398Post.3Bubo.4	2.333333333	1	Anbo	4	Post	Bd-exposed	Anbo_4	8	0	9.333333333	79	87.25	3.59583307	14.32462251	0.514	0.50787106	0.32032551	1.949915481	0.712390493	2.456940033	7	0.1583	0.520842836	0.147574398	-0.461052738	0.044960259	-0.030492314	-0.130547037	28.24357674	22.46010257	18.61255843
1788.mck796Post.10Osse.3	0	0	Osse	3	Post	Bd-exposed	Osse_3	16	0	0	130	142.3636364	4.762048009	21.62653754				1.040941129	0.730803119	0.628143636	8	0.0644	-0.151086847	-0.46284251	0.209758038	0.408336444	-0.572398257	-0.105823027	28.24357674	22.46010257	18.61255843
1788.mck622Post.7Bubo.10	0	0	Anbo	10	Post	Control	Anbo_10	12	0		83	100.1428571	3.673031841	14.29068835	0.3296	0.408626259	0.19477945	2.189804404	0.744843905	1.718197621	8	0.5707	0.261223112	0.045172682	0.015406234	0.094074814	-0.097638028	-0.099004201	28.24357674	22.46010257	18.61255843
1788.mck169Pre.4Buma.10	0	0	Rhma	10	Pre	Control	Rhma_10	4	1		112	151	4.157765345	15.94545282	0.6029	0.493204116	0.2577488	0.772968118	0.754876303	0.447364167	12	0.0687	-0.396866461	-0.466849892	-0.24215615	-0.587058346	0.11190775	0.072998104	28.24357674	22.46010257	18.61255843
1788.mck400Post.3Bubo.6	0	0	Anbo	6	Post	Bd-exposed	Anbo_6	8	0	3.666666667	37	103	2.143869224	8.996904523	0.2561	0.507976849	0.116286426	1.522703439	1.652267748	1.026827244	8	0.7771	0.60861467	1.215160162	0.071796343	0.079447161	-0.491275734	-0.170150315	28.24357674	22.46010257	18.61255843
1788.mck143Pre.2Osse.4	0	0	Osse	4	Pre	Bd-exposed	Osse_4	3	0	1.333333333	68	110	3.058208068	11.37159953	0.6734	0.691094481	0.299374247	1.101714045	0.748587593	0.414633105	18	0.7555	0.603303171	0.688326417	0.112221938	-0.16938706	0.255739842	-0.128142847	28.24357674	22.46010257	18.61255843
1788.mck397Post.3Bubo.3	0	0	Anbo	3	Post	Bd-exposed	Anbo_3	8	0	7	68	83.16666667	2.609483368	10.48850646	0.5295	0.449274239	0.258687113	1.374871245	0.710813262	1.081632779	5	0.6918	0.511250163	0.421347841	0.09211565	0.140332099	-0.193152597	-0.161538382	28.24357674	22.46010257	18.61255843
1788.mck506Post.5Bubo.3	3.666666667	1	Anbo	3	Post	Bd-exposed	Anbo_3	10	0	7	27	27	3.266800738	5.923456633	0.282	0.714824923	0.124612373	1.487232582	1.541775651	1.088638179	4	0.6542	0.285361555	0.843802855	-0.188323617	0.307284007	-0.668277272	-0.083219508	28.24357674	22.46010257	18.61255843
1788.mck517Post.5Osse.4	0	0	Osse	4	Post	Bd-exposed	Osse_4	10	0	1.333333333	102	121.0909091	3.255545516	16.08312417	0.2269	0.494299979	0.141212011	1.759598276	0.743669346	0.723110596	14	0.6461	0.514880117	0.365554069	-0.141121597	0.487113025	0.382252347	-0.238392508	28.24357674	22.46010257	18.61255843
1788.mck544Post.6Buma.11	0	0	Rhma	11	Post	Bd-exposed	Rhma_11	11	1		138	157.8947368	3.342004428	19.76547022	0.3142	0.313949524	0.117935485	2.00043991	0.651179999	1.213320434	10	0.5144	-0.527936281	-0.420195454	0.070393382	-0.057051762	0.036604731	0.070479648	28.24357674	22.46010257	18.61255843
1788.mck237Pre.5Bubo.2	0	0	Anbo	2	Pre	Bd-exposed	Anbo_2	5	0	7.666666667	57	62.25	3.500254189	8.973371685	0.5752	0.501293896	0.419121336	0.813929087	0.746368681	0.518105232	6	0.4727	0.242908595	0.283111346	-0.108391212	0.0053622	-0.017378386	-0.17270975	28.24357674	22.46010257	18.61255843
1788.mck174Pre.4Rapi.4	0	0	Rapi	4	Pre	Control	Rapi_4	4	0		81	95.25	2.924672449	12.70090831	0.4203	0.526199313	0.313340638	1.290505707	0.730237466	1.265886432	8	0.6491	-0.222555146	0.456023724	-0.291848214	0.215876436	0.126563493	0.000127285	28.24357674	22.46010257	18.61255843
1788.mck248Pre.4Osse.3	0	0	Osse	3	Pre	Bd-exposed	Osse_3	5	0	0	115	119.875	2.935491884	14.76757134				1.691032666	0.708141902	0.641570554	14	0.6968	0.282227971	0.174875727	0.084403955	0.363832553	0.266856813	-0.151163165	28.24357674	22.46010257	18.61255843
1788.mck502Post.5Rapi.11	0	0	Rapi	11	Post	Control	Rapi_11	10	1		111	121	3.796935192	16.50159153	0.315	0.559461858	0.13752818	1.302132253	0.761081534	0.467554518	17	0.4512	-0.228682474	-0.080933396	0.131615331	0.170346075	-0.210749618	0.012568303	28.24357674	22.46010257	18.61255843
1788.mck378Post.3Buma.7	0	0	Rhma	7	Post	Control	Rhma_7	8	1		87	101.6153846	2.196957154	14.40252722	0.3944	0.403369793	0.292773139	1.470898847	0.675922261	1.448809701	8	0.0526	-0.480229622	-0.580520967	-0.432769241	-0.425688057	-0.128367324	0.041843376	28.24357674	22.46010257	18.61255843
1788.mck106Pre.3Raca.10	0	0	Raca	10	Pre	Control	Raca_10	3	0		105	167.3333333	4.004206571	17.03419367	0.6465	0.649677885	0.390604302	1.283605904	0.594279856	0.934673956	10	0.1825	0.301238531	-0.140971647	-0.159618578	-0.234236331	0.444352741	0.096292512	28.24357674	22.46010257	18.61255843
1788.mck127Pre.3Rapi.10	0	0	Rapi	10	Pre	Control	Rapi_10	3	1		84	95.375	3.901735243	12.44829579	0.637	0.495183935	0.223666144	1.256506744	0.676040132	0.478506134	13	0.3657	0.25784846	0.182545302	0.064790718	-0.06109663	0.022522016	-0.044513159	28.24357674	22.46010257	18.61255843
1788.mck762Post.10Raca.10	0	0	Raca	10	Post	Control	Raca_10	16	0		159	220.5	4.631952374	25.82166489				1.479016903	0.608239986	0.771142676	17	0.2351	-0.344199674	-0.692699202	-0.099816653	0.03624502	0.175568343	0.251743742	28.24357674	22.46010257	18.61255843
1788.mck765Post.10Buma.3	0	0	Rhma	3	Post	Control	Rhma_3	16	0		145	159.25	4.913921897	19.52503146				1.106156766	0.75263636	0.78323422	12	0.2441	-0.207614701	-0.477780833	-0.088541762	-0.098983174	0.013564514	0.047442044	28.24357674	22.46010257	18.61255843
1788.mck201Pre.3Osse.9	0	0	Osse	9	Pre	Control	Osse_9	4	0		113	163.1428571	3.5063044	13.43626291	0.4545	0.50392751	0.266019705	1.018981621	0.637855006	0.654925568	13	0.5606	0.401605126	0.437839141	-0.14471232	0.495839701	0.38552266	-0.123540375	28.24357674	22.46010257	18.61255843
1788.mck464Post.4Osse.4	1.333333333	1	Osse	4	Post	Bd-exposed	Osse_4	9	0	1.333333333	84	149	3.018832291	12.67766078	0.4425	0.431998865	0.260797914	1.914098211	0.736079556	1.052694472	14	0.6951	0.489388663	0.3854049	-0.246960222	0.48209217	-0.181530576	-0.165982352	28.24357674	22.46010257	18.61255843
1788.mck232Pre.5Rapi.9	0	0	Rapi	9	Pre	Bd-exposed	Rapi_9	5	1		213	300.3529412	4.803468894	27.14992496	0.8686	0.784621026	0.698843454	3.596280383	1.950540812	4.306804037	9	0.1216	-0.002264894	-0.765322021	-0.04623321	-0.836454226	1.405413919	0.747884609	28.24357674	22.46010257	18.61255843
1788.mck206Pre.5Raca.4	0	0	Raca	4	Pre	Bd-exposed	Raca_4	5	0	1.333333333	112	139	3.794292107	19.16163186	0.5636	0.474457831	0.345240809	1.044927218	0.598341588	1.151201864	10	0.1958	0.174761422	-0.342151433	-0.118692011	-0.399426966	0.328247916	0.327891797	28.24357674	22.46010257	18.61255843
1788.mck180Pre.4Rapi.10	0	0	Rapi	10	Pre	Control	Rapi_10	4	1		76	77.11111111	3.905480762	13.01146191	0.6106	0.555088126	0.26705635	1.474482622	0.701019821	0.949454451	9	0.1374	-0.112029488	0.504664963	-0.018382609	0.260789759	0.276924579	-0.026132261	28.24357674	22.46010257	18.61255843
1788.mck322Post.2Buma.4	1.333333333	1	Rhma	4	Post	Bd-exposed	Rhma_4	7	1		121	133.2142857	4.836968029	15.95099181	0.4181	0.392337166	0.250410337	0.996318928	0.752263252	0.532224689	15	0.274	-0.124143862	-0.136324479	-0.07963677	-0.196735382	-0.045685681	-0.010606302	28.24357674	22.46010257	18.61255843
1788.mck412Post.3Osse.8	0	0	Osse	8	Post	Control	Osse_8	8	0		178	210.8	4.701998967	26.78163873	0.3525	0.653251454	0.198413501	1.367397665	1.312198437	1.395436763	9	0.2213	0.301095217	-0.598928212	-0.265231991	0.290485155	0.851875576	-0.077221057	28.24357674	22.46010257	18.61255843
1788.mck346Post.2Bubo.5	0	0	Anbo	5	Post	Bd-exposed	Anbo_5	7	0	3.666666667	43	46	2.54861041	8.916036745	0.4347	0.510053072	0.25887953	0.998405358	0.675903935	1.109425652	4	0.4904	0.561914222	0.62465071	0.126778634	0.084999223	-0.363766102	-0.202005481	28.24357674	22.46010257	18.61255843
1788.mck458Post.4Bubo.8	0	0	Anbo	8	Post	Control	Anbo_8	9	0		57	81	2.232360508	9.432709955	0.4294	0.429598513	0.293571771	1.594655422	0.72753629	0.973461392	11	0.8126	0.486415902	0.495594124	0.103771964	0.111201093	-0.422836164	-0.181483663	28.24357674	22.46010257	18.61255843
1788.mck24Pre.1Rapi.3	0	0	Rapi	3	Pre	Bd-exposed	Rapi_3	1	0	0	73	78.2	2.642037761	10.54528045				0.787317557	0.576392607	0.608087946	8	0.1234	-0.536279579	0.33595353	0.173713882	-0.264335552	-0.158305194	-0.125279159	28.24357674	22.46010257	18.61255843
1788.mck283Post.1Rapi.7	0	0	Rapi	7	Post	Control	Rapi_7	6	1		82	129.25	3.212648994	12.49684775	0.516	0.523648205	0.185313904	1.173363681	0.666299714	0.86337184	13	0.727	-0.236887853	0.112380987	0.082981547	0.008210943	-0.061189727	0.021990122	28.24357674	22.46010257	18.61255843
1788.mck533Post.6Raca.10	0	0	Raca	10	Post	Control	Raca_10	11	0		90	100	4.897618503	14.2773375	0.6395	0.576206571	0.400342659	1.142824412	0.636053206	0.776438634	14	0.2275	-0.087799967	-0.090973011	0.12940248	-0.065541023	0.037029725	0.295098538	28.24357674	22.46010257	18.61255843
1788.mck682Post.8Osse.5	0	0	Osse	5	Post	Bd-exposed	Osse_5	13	0	2.333333333	107	118.375	4.751245241	16.90824022	0.4801	0.556849525	0.281563695	1.281380414	0.781900734	0.661713869	11	0.2265	0.016428851	-0.078617895	-0.003379285	0.22136813	-0.005743084	-0.080359071	28.24357674	22.46010257	18.61255843
1788.mck733Post.9Osse.4	0	0	Osse	4	Post	Bd-exposed	Osse_4	14	0	1.333333333	72	83.375	2.963094192	13.40109894	0.1306	0.394526594	0.066898386	1.673638276	0.919205296	0.822175341	11	0.4192	0.486855354	0.140592703	-0.040207742	0.641598175	-0.475262858	-0.05375914	28.24357674	22.46010257	18.61255843
1788.mck144Pre.2Osse.5	0	0	Osse	5	Pre	Bd-exposed	Osse_5	3	0	2.333333333	68	79.66666667	2.021341212	9.779215909	0.7281	0.676902716	0.232759632	1.500808745	0.583965013	0.812589799	14	0.8609	0.624326487	0.653653341	0.197987853	-0.239064686	-0.03672828	-0.184011278	28.24357674	22.46010257	18.61255843
1788.mck709Post.9Rapi.1	0	0	Rapi	1	Post	Bd-exposed	Rapi_1	14	1		80	87.8	2.782765399	13.87651742	0.4669	0.492215591	0.257300636	1.723834264	0.894960538	1.154501378	9	0.3559	-0.239476143	0.072878218	0.138365739	0.252667502	-0.484686959	-0.039109104	28.24357674	22.46010257	18.61255843
1788.mck493Post.5Rapi.2	0	0	Rapi	2	Post	Bd-exposed	Rapi_2	10	1		32	35	3.583334789	6.135799823	0.3671	0.57864172	0.141474946	1.527036795	1.495451084	0.582307406	8	0.5418	-0.235933464	0.886219072	0.139319342	0.187252291	-0.888893839	0.007707072	28.24357674	22.46010257	18.61255843
1788.mck784Post.10Rapi.11	0	0	Rapi	11	Post	Control	Rapi_11	16	1		114	123	5.042574471	18.057733				1.023402541	0.68488106	0.677122521	12	0.3433	-0.141626743	-0.519637671	0.094828411	0.166727186	-0.393846163	0.083339774	28.24357674	22.46010257	18.61255843
1788.mck478Post.5Raca.8	0	0	Raca	8	Post	Control	Raca_8	10	0		54	55	3.500143866	10.53233052	0.635	0.683659764	0.440353246	1.371784269	0.705861261	2.099450329	12	0.0926	0.074942335	0.087925159	0.361721551	-0.521424691	0.041881205	0.632732892	28.24357674	22.46010257	18.61255843
1788.mck722Post.9Bubo.2	4	1	Anbo	2	Post	Bd-exposed	Anbo_2	14	0	7.666666667	48	63	1.78701945	9.280749157	0.3521	0.592919783	0.326053844	2.201477041	0.960588267	1.378861983	8	0.5718	-0.584487282	0.287309703	-0.081338078	0.155798577	-0.607687149	0.202896913	28.24357674	22.46010257	18.61255843
1788.mck341Post.2Rapi.12	0	0	Rapi	12	Post	Bd-exposed	Rapi_12	7	1		66	77	2.592472007	12.20129964				1.415519057	0.818560917	0.825847814	11	0.4216	-0.154179048	0.1088317	0.162918248	0.355476407	-0.14359266	-0.041326962	28.24357674	22.46010257	18.61255843
1788.mck228Pre.5Rapi.5	0	0	Rapi	5	Pre	Bd-exposed	Rapi_5	5	1		81	88.5	3.638968637	11.18010737	0.7238	0.600608244	0.433227629	1.408197753	1.109565511	1.538614441	11	0.4226	-0.127130326	0.199462418	0.07972808	0.173448597	-0.051720812	-0.016991611	28.24357674	22.46010257	18.61255843
1788.mck371Post.3Raca.10	0	0	Raca	10	Post	Control	Raca_10	8	0		109	136.0833333	3.558485594	15.71528221	0.3881	0.469522212	0.294543926	1.233544889	0.5957915	1.064004231	16	0.2179	0.170066375	-0.032112511	0.194587704	-0.362664198	0.044513167	0.420930123	28.24357674	22.46010257	18.61255843
1788.mck272Post.1Buma.7	2.666666667	1	Rhma	7	Post	Control	Rhma_7	6	1		94	103.5454545	3.136836822	12.90053391	0.2882	0.374405701	0.154832335	0.943808226	0.724490868	0.765867588	16	0.1176	-0.326783531	-0.197190262	-0.334202573	-0.439718689	-0.081377573	0.040210554	28.24357674	22.46010257	18.61255843
1788.mck577Post.6Control.Crickets	0	0	not		Post	Control	not applicable	11	0		271	315.2	5.503191554	31.40494224				0	0	0	14	0.1417	0.599919192	-0.399990207	0.503221987	-0.632873136	2.094257902	0.178159975	28.24357674	22.46010257	18.61255843
1788.mck459Post.4Bubo.9	0	0	Anbo	9	Post	Control	Anbo_9	9	0		64	71.85714286	3.339750435	8.818607461	0.6032	0.508775751	0.33691662	1.901875973	0.728688527	1.460126182	9	0.4267	0.221759764	0.337351267	-0.14000833	0.308121932	-0.301346845	-0.295502887	28.24357674	22.46010257	18.61255843
1788.mck668Post.8Rapi.12	0	0	Rapi	12	Post	Bd-exposed	Rapi_12	13	1		70	77.8	2.895632723	12.20281126				1.856169898	0.67986696	0.862762359	8	0.2934	-0.262563539	-0.021940042	0.019119767	0.359106532	-0.500474668	-0.018938933	28.24357674	22.46010257	18.61255843
1788.mck370Post.3Raca.9	2.333333333	1	Raca	9	Post	Control	Raca_9	8	0		82	102.7142857	1.763176394	13.96995826	0.7891	0.605526924	0.360628886	1.454769514	0.546936754	1.162105417	8	0.4291	0.191140548	-0.032695925	-0.146468628	-0.774779573	-0.161315472	0.19383534	28.24357674	22.46010257	18.61255843
1788.mck245Pre.5Bubo.10	0	0	Anbo	10	Pre	Control	Anbo_10	5	0		74	98	4.284557717	12.08039482	0.4339	0.43257194	0.216216302	1.409550833	0.765284666	1.158528021	9	0.2837	0.233388011	0.251388789	-0.209554297	-0.024925166	-0.326742229	-0.118981395	28.24357674	22.46010257	18.61255843
1788.mck68Pre.2Rapi.4	0	0	Rapi	4	Pre	Control	Rapi_4	2	0		44	44.75	2.985776688	9.582261275	0.4706	0.628047148	0.174869237	2.272434876	0.788125614	1.559304867	6	0.5584	-0.289207775	0.421534418	-0.241717856	0.27842642	-0.046468284	8.11E-05	28.24357674	22.46010257	18.61255843
1788.mck483Post.5Buma.3	0	0	Rhma	3	Post	Control	Rhma_3	10	0		121	146.5882353	3.896431739	17.121111				1.350786401	0.614296867	0.558516566	12	0.1937	-0.387517477	-0.425561581	-0.159608533	-0.460334266	0.008109953	0.052811668	28.24357674	22.46010257	18.61255843
1788.mck516Post.5Osse.3	0	0	Osse	3	Post	Bd-exposed	Osse_3	10	0	0	84	84.25	4.152056391	13.64275432	0.4609	0.573052327	0.219470974	1.393518747	0.711825812	1.140168742	12	0.1297	0.019154116	0.27677949	0.184038702	0.504506197	0.469498145	-0.166055521	28.24357674	22.46010257	18.61255843
1788.mck590Post.7Buma.1	0	0	Rhma	1	Post	Control	Rhma_1	12	0		150	166.6666667	4.348100193	20.30499562	0.6314	0.276707863	0.351962059	1.448585475	0.657025291	0.589323742	13	0.1755	-0.155754926	-0.441003373	-0.026373207	0.153530899	-0.004849546	-0.048757192	28.24357674	22.46010257	18.61255843
1788.mck463Post.4Osse.3	0	0	Osse	3	Post	Bd-exposed	Osse_3	9	0	0	84	101	3.678453802	13.56301582	0.4971	0.494315034	0.224543472	1.256696253	0.678285098	1.026637904	9	0.0921	0.028967502	-0.017922467	0.154194799	0.476828099	-0.204387793	-0.04422178	28.24357674	22.46010257	18.61255843
1788.mck55Pre.2Buma.2	0	0	Rhma	2	Pre	Bd-exposed	Rhma_2	2	0	3	115	138.4	3.656035703	17.03269089				1.299344207	0.780938741	0.712698852	11	0.2543	-0.323970209	-0.24323337	-0.265695144	-0.243328161	-0.073127091	0.029433846	28.24357674	22.46010257	18.61255843
1788.mck294Post.1Bubo.6	0	0	Anbo	6	Post	Bd-exposed	Anbo_6	6	0	3.666666667	37	42	2.14416163	7.285361289	0.2536	0.561140938	0.100803539	1.144627998	0.963458736	0.930208687	7	0.7525	0.568065743	0.823777149	0.067769266	0.022471873	-0.372359553	-0.157890611	28.24357674	22.46010257	18.61255843
1788.mck651Post.8Buma.6	0	0	Rhma	6	Post	Bd-exposed	Rhma_6	13	1		146	173.6	4.463744027	20.86727983	0.4061	0.297121369	0.238372706	0.920367253	0.660463077	0.604054673	11	0.4397	-0.353689919	-0.611660557	0.049943485	-0.126796733	-0.113148376	0.096961904	28.24357674	22.46010257	18.61255843
1788.mck543Post.6Buma.10	0	0	Rhma	10	Post	Control	Rhma_10	11	1		130	132.3333333	4.689928335	17.29144337	0.4487	0.385773927	0.229479844	1.623677204	0.764565388	1.537687947	11	0.2383	-0.383195138	-0.34942726	0.147570406	-0.146231708	-0.029615546	-0.075894498	28.24357674	22.46010257	18.61255843
1788.mck438Post.4Buma.11	0	0	Rhma	11	Post	Bd-exposed	Rhma_11	9	1		105	126.0833333	2.694179532	15.49922433	0.6527	0.472516949	0.362796072	1.841738554	0.759865598	1.825492111	11	0.6839	-0.367815608	-0.381704737	0.236383911	0.018531497	0.055918345	0.007306323	28.24357674	22.46010257	18.61255843
1788.mck513Post.5Bubo.10	0	0	Anbo	10	Post	Control	Anbo_10	10	0		63	75	3.244194639	10.40301148	0.3767	0.437861081	0.190915964	1.449832582	0.844472926	1.171929216	11	0.668	0.251078974	0.378972488	-0.077383035	0.087374784	-0.25747968	-0.103200343	28.24357674	22.46010257	18.61255843
1788.mck298Post.1Bubo.10	0	0	Anbo	10	Post	Control	Anbo_10	6	0		65	76.375	3.179964158	10.91885246	0.6551	0.431754982	0.377521843	0.656481459	0.823844266	0.367355417	9	0.598	0.373356392	0.31463589	-0.012420458	0.045377832	-0.097275916	-0.18682454	28.24357674	22.46010257	18.61255843
1788.mck485Post.5Buma.5	0	0	Rhma	5	Post	Control	Rhma_5	10	0		167	212.7692308	5.325499582	21.82654509	0.4277	0.298921341	0.211549896	1.495155924	0.818314058	1.10583777	12	0.2457	-0.150831843	-0.542917041	0.020314577	-0.13459597	0.094089661	0.075021309	28.24357674	22.46010257	18.61255843
1788.mck751Post.10Bubo.9	0	0	Anbo	9	Post	Control	Anbo_9	15	0		52	58	3.247879861	9.423677609	0.3339	0.307838232	0.167198861	1.565287296	0.964051828	1.19646878	6	0.1235	0.13589332	0.225037069	0.079332324	0.216625882	-0.360077801	-0.127865815	28.24357674	22.46010257	18.61255843
1788.mck278Post.1Rapi.2	0	0	Rapi	2	Post	Bd-exposed	Rapi_2	6	1		60	79.5	3.356891232	10.24767981	0.6189	0.588215699	0.384797858	1.148591091	0.800032856	0.795842318	13	0.4823	-0.141054352	0.253577188	0.045545599	0.101841105	-0.262030446	-0.012586715	28.24357674	22.46010257	18.61255843
